INFO  2015-04-07 11:53:08,416 248569ms stivalBeheerController Index              - Festivals ophalen.
INFO  2015-04-07 11:53:08,416 248569ms stivalBeheerController Index              - Festivals opgehaald en in een model gestopt.
INFO  2015-04-07 11:56:25,590 445743ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:56:25,591 445744ms FestivalController     Index              - Haal festival op a.d.v. id
INFO  2015-04-07 11:56:25,602 445755ms FestivalController     Index              - Indien festival is NULL geef een HttpNotFound terug
INFO  2015-04-07 11:56:25,602 445755ms FestivalController     Index              - Maak lijst met comments aan
INFO  2015-04-07 11:56:25,605 445758ms FestivalController     Index              - Maak nieuw model voor FestivalModel aan
INFO  2015-04-07 11:56:25,611 445764ms FestivalController     Index              - Geef model in view terug
INFO  2015-04-07 11:56:27,607 447760ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:56:27,621 447774ms FestivalController     Tickets            - Geef festival a.d.v. id
INFO  2015-04-07 11:56:27,625 447778ms FestivalController     Tickets            - Indien festival is NULL geef een HttpNotFound terug
INFO  2015-04-07 11:56:27,626 447779ms FestivalController     Tickets            - Maak nieuw model voor TicketOrderModel aan
INFO  2015-04-07 11:56:27,626 447779ms FestivalController     Tickets            - Geef model van TicketOrderModel terug
INFO  2015-04-07 11:56:31,617 451770ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:56:31,622 451775ms FestivalController     Tickets            - Maak nieuw model voor TiceketOrderModel aan
INFO  2015-04-07 11:56:31,625 451778ms FestivalController     Tickets            - Geef een Json terug
